timestamp	sai2::realsense::left_hand	sai2::realsense::right_hand	sai2::realsense::center_hips
2024-08-06 15:18:54.461980	[ 0.43011019  0.70547545 30.3023308 ]	[0.30170695 0.54338706 2.74774645]	[0.33058026 0.94953486 5.99833259]
2024-08-06 15:18:54.664626	[ 0.40728066  0.76169987 22.97216583]	[0.30109504 0.53109697 9.21915253]	[0.32602102 0.94159873 6.79421402]
2024-08-06 15:18:54.969107	[ 0.3727382   0.80207911 25.11464059]	[ 0.3396704   0.54899378 10.91430742]	[0.32558331 0.94994187 6.98700369]
2024-08-06 15:18:55.222542	[ 0.3273992   0.85603874 18.1480433 ]	[ 0.35133366  0.55984968 17.6610717 ]	[0.32860006 0.96596182 7.09168421]
2024-08-06 15:18:55.476701	[0.24914793 0.87314917 2.49355673]	[ 0.37483513  0.58705563 19.97498904]	[0.3306644  0.98355454 7.218     ]
2024-08-06 15:18:55.679418	[0.20853024 0.86565645 2.39422661]	[ 0.38231969  0.60395856 22.01245789]	[0.3306644  0.98355454 7.218     ]
2024-08-06 15:18:55.932641	[0.19179716 0.82005804 0.67480843]	[ 0.3893883   0.61038183 23.82174766]	[0.3306644  0.98355454 7.218     ]
2024-08-06 15:18:56.186432	[0.19029654 0.78972865 0.68152241]	[ 0.39077499  0.61081487 31.61549236]	[0.32770529 0.9973135  4.982     ]
2024-08-06 15:18:56.338559	[0.18674816 0.76273086 0.68711728]	[ 0.39364385  0.61632693 33.86960164]	[0.32770529 0.9973135  4.982     ]
2024-08-06 15:18:56.541035	[0.18891143 0.75294853 0.68693536]	[ 0.39579334  0.62362209 47.19583599]	[0.32770529 0.9973135  4.982     ]
2024-08-06 15:18:56.794809	[0.1989347  0.74494735 0.6885088 ]	[ 0.40108838  0.62824181 56.99818681]	[0.32770529 0.9973135  4.982     ]
2024-08-06 15:18:57.047731	[0.2046116  0.74198185 0.68969257]	[ 0.40261444  0.62467968 56.66068037]	[0.32770529 0.9973135  4.982     ]
2024-08-06 15:18:57.300490	[0.21811123 0.7530321  0.68705043]	[ 0.40648668  0.62989711 62.24928512]	[0.32770529 0.9973135  4.982     ]
2024-08-06 15:18:57.552885	[0.22857585 0.77025575 0.68262197]	[ 0.40240544  0.62770185 63.21870799]	[0.32770529 0.9973135  4.982     ]
2024-08-06 15:18:57.754470	[0.2441406  0.79614777 0.67548801]	[ 0.39502361  0.61820257 54.89402823]	[0.32770529 0.9973135  4.982     ]
2024-08-06 15:18:57.955898	[0.25001459 0.83410629 0.6668103 ]	[ 0.38461226  0.60782607 50.2521587 ]	[0.32770529 0.9973135  4.982     ]
2024-08-06 15:18:58.207511	[0.2582055  0.86439861 0.65707135]	[ 0.37546572  0.60289408 41.62508498]	[0.32770529 0.9973135  4.982     ]
2024-08-06 15:18:58.510088	[0.24846757 0.85095199 0.65877109]	[ 0.3770454   0.60890835 38.97114102]	[0.32770529 0.9973135  4.982     ]
2024-08-06 15:18:58.712174	[0.25106316 0.83604658 0.66471729]	[ 0.38189714  0.61180023 39.93292001]	[0.32770529 0.9973135  4.982     ]
2024-08-06 15:18:59.015191	[0.23099218 0.82996481 0.66769027]	[ 0.38501808  0.61466561 41.50802777]	[0.32770529 0.9973135  4.982     ]
2024-08-06 15:18:59.167032	[0.22489418 0.81140128 0.67639958]	[ 0.38616341  0.61412329 44.70493583]	[0.33258688 0.96009463 7.398     ]
2024-08-06 15:18:59.369464	[0.23720745 0.78780659 1.78238351]	[ 0.38199373  0.5968651  54.12477314]	[0.32749063 0.9571863  7.86647368]
2024-08-06 15:18:59.622552	[0.27505245 0.81285579 1.89729681]	[ 0.35048034  0.55596767 42.47295253]	[0.3198875  0.95630505 8.11770111]
2024-08-06 15:18:59.875291	[0.28706207 0.82598086 2.28485102]	[ 0.33634478  0.57216821 29.52636057]	[0.31949349 0.9428141  6.53351846]
2024-08-06 15:19:00.128352	[0.25883616 0.65205354 2.48935298]	[ 0.24078965  0.52620321 31.67513543]	[0.25085828 0.87762482 5.60744109]
2024-08-06 15:19:00.381398	[0.23330025 0.43734001 2.74538141]	[ 0.14743729  0.50168201 17.90791016]	[0.17171192 0.83191895 4.33570245]
2024-08-06 15:19:00.583588	[0.1810516  0.28262752 0.64945722]	[0.12493331 0.57268198 3.51703173]	[0.15559831 0.80587203 2.64538065]
2024-08-06 15:19:00.786048	[ 0.03164277 -0.08289067  0.65372515]	[0.13315807 0.68375914 5.38239536]	[0.14231895 0.78334852 2.24743868]
2024-08-06 15:19:00.988519	[0.09578929 0.18108452 2.57632963]	[0.11994655 0.69810637 5.8876094 ]	[0.12355045 0.76885995 2.42569157]
2024-08-06 15:19:01.191010	[0.14276738 0.30212733 3.85809292]	[0.23546959 0.83041909 6.15731396]	[0.2185423  0.84622813 2.59466868]
2024-08-06 15:19:01.393058	[0.28155119 0.94553026 8.144     ]	[0.35475641 0.94442097 7.14901861]	[0.3247895  0.87916695 2.79617659]
2024-08-06 15:19:06.857384	[0.24520326 0.86517143 0.65722222]	[0.42606845 0.88553042 7.67242105]	[0.33009882 0.88532293 0.64952265]
2024-08-06 15:19:07.059496	[0.02662194 0.64921843 2.32127485]	[0.28052232 0.74210546 5.60508487]	[0.25408885 0.85504639 0.65003246]
2024-08-06 15:19:07.261917	[0.10443408 0.67021792 1.83954326]	[0.29821593 0.72290783 4.73404013]	[0.2463795  0.86065322 1.40775804]
2024-08-06 15:19:07.464442	[0.03526065 0.6188092  2.15315883]	[0.24225567 0.6694496  4.09607192]	[0.16175814 0.83772596 1.49777308]
2024-08-06 15:19:07.616134	[-0.00511268  0.58705938  2.34090638]	[0.15373808 0.543113   2.55567715]	[0.06943515 0.81149576 1.59744984]
2024-08-06 15:19:07.767952	[-0.10705558  0.4832831   3.00806035]	[0.03530036 0.45761276 0.91100766]	[-0.03209564  0.78050633  1.70856329]
2024-08-06 15:19:07.970512	[-0.09631947  0.48863509  3.1439995 ]	[0.04637918 0.46334157 0.92811301]	[-0.02038673  0.7858084   1.82269389]
2024-08-06 15:19:08.172802	[-0.22082862  0.40892576  4.19139782]	[-0.05706051  0.40713108  0.74615209]	[-0.13669214  0.74119175  0.67687996]
2024-08-06 15:19:08.375410	[-0.22083288  0.40288401  4.52304715]	[-0.05884864  0.41148163  0.7468073 ]	[-0.13628148  0.73374067  0.67843489]
2024-08-06 15:19:08.527960	[-0.22241535  0.39636652  4.89073734]	[-0.05948379  0.4099523   0.75297795]	[-0.13699574  0.72892146  0.6798858 ]
2024-08-06 15:19:08.780977	[-0.22305086  0.39647165  4.9854654 ]	[-0.05964731  0.41294033  0.75813677]	[-0.13798421  0.72033015  0.68088809]
2024-08-06 15:19:08.984178	[-0.22116169  0.40099057  4.50065324]	[-0.05955557  0.41473785  0.75974377]	[-0.13860167  0.72221962  0.68455369]
2024-08-06 15:19:09.187119	[-0.21986125  0.41007465  4.02088371]	[-0.05821334  0.40730692  0.76207859]	[-0.13920781  0.72857504  0.6894277 ]
2024-08-06 15:19:09.390241	[-0.21875644  0.41048021  3.89198025]	[-0.05885345  0.40827396  0.76314479]	[-0.13877311  0.73516271  0.69311737]
2024-08-06 15:19:09.593065	[-0.2171378   0.4163622   3.60212504]	[-0.05796789  0.41111856  0.76304798]	[-0.06231066  0.75950064  0.6881094 ]
2024-08-06 15:19:09.795918	[-0.21677095  0.41460523  3.69032718]	[-0.05757853  0.40528381  0.76429766]	[-0.06231066  0.75950064  0.6881094 ]
2024-08-06 15:19:10.099902	[-0.21810277  0.41379039  3.8714152 ]	[-0.05790295  0.40169798  0.76525146]	[0.1146717  0.82011645 0.67350092]
2024-08-06 15:19:10.302143	[-0.21768153  0.40064585  4.50866667]	[-0.06196055  0.40773173  0.76577778]	[0.21804134 0.85067468 1.04084652]
2024-08-06 15:19:10.757443	[-0.21985627  0.43159676  3.302     ]	[0.21089193 0.6377704  0.63723977]	[0.25673829 0.87220942 2.37340503]
2024-08-06 15:19:10.959903	[0.05930146 0.54240905 2.07878947]	[0.24263265 0.6092788  0.66944854]	[0.24642805 0.87979407 3.62083158]
2024-08-06 15:19:11.162148	[-0.0241428   0.50585208  2.45605535]	[0.17936887 0.56804174 0.68376812]	[0.1607193  0.85614972 3.94230358]
2024-08-06 15:19:11.364508	[0.04754492 0.5746772  2.18117592]	[0.20332663 0.57206913 0.69453973]	[0.1390576  0.85738795 4.64449305]
2024-08-06 15:19:11.617049	[0.09566044 0.59269241 2.0041092 ]	[0.15723441 0.50269812 0.74522871]	[0.11371457 0.85499902 4.11702326]
2024-08-06 15:19:11.819030	[0.13134531 0.60894279 1.87027754]	[0.17948574 0.51084406 0.75076601]	[0.14053682 0.86399325 4.52063661]
2024-08-06 15:19:12.072282	[0.01071141 0.56807582 2.41443523]	[0.10459538 0.48911807 0.75432617]	[0.04652619 0.82402146 3.1701516 ]
2024-08-06 15:19:12.325560	[0.03557235 0.5878305  2.30696194]	[0.12263024 0.50464269 0.76159183]	[0.06718756 0.8320143  3.47441577]
2024-08-06 15:19:12.527944	[0.01239936 0.5226845  2.37088833]	[0.0966693  0.49045257 0.7658128 ]	[0.04119272 0.81143847 2.52636761]
2024-08-06 15:19:12.780101	[-0.02083725  0.49555676  2.56955864]	[0.06639887 0.47541733 0.76253368]	[0.01340012 0.79494063 2.30600069]
2024-08-06 15:19:12.981804	[0.09522042 0.53058584 2.12394657]	[0.14106238 0.50201113 0.75282184]	[0.10600393 0.83811631 3.6988778 ]
2024-08-06 15:19:13.184140	[0.22201757 0.54862601 1.58253314]	[0.22168577 0.52379874 0.74100299]	[0.20869436 0.88053024 4.43544444]
2024-08-06 15:19:13.386323	[0.30572445 0.59022259 0.93947189]	[0.17395519 0.54397631 0.61432444]	[0.25377966 0.89726897 4.85529337]
2024-08-06 15:19:13.638341	[0.24058405 0.64852883 2.15524207]	[0.13002679 0.53685711 0.56402701]	[0.17981711 0.87250609 4.65672411]
2024-08-06 15:19:13.890399	[0.16457491 0.6350892  2.11938139]	[0.05639226 0.53302342 0.49233292]	[0.0954002  0.82219086 3.06863691]
2024-08-06 15:19:14.092142	[0.0750408  0.67966235 2.15148311]	[-0.10899337  0.50533147  1.70936026]	[-0.00539318  0.7705617   1.26804779]
2024-08-06 15:19:14.345050	[-0.01783027  0.75437921  2.28462892]	[-0.32680767  0.56212456  1.85468978]	[-0.12178641  0.71181233  0.63173267]
2024-08-06 15:19:14.647306	[-0.02182111  0.81832314  2.85393187]	[-0.18491981  0.62786178  2.40608733]	[-0.13961658  0.70213022  0.58928249]
2024-08-06 15:19:14.848876	[-0.0299501   0.79441449  1.40110024]	[-0.19956889  0.66357945  2.00528487]	[-0.15929327  0.68458337  0.54124537]
2024-08-06 15:19:15.050904	[-0.04258583  0.8847029   1.82442212]	[-0.20935003  0.69082302  1.84566422]	[-0.17993208  0.67766352  0.53396572]
2024-08-06 15:19:15.252876	[-0.05448603  0.89244536  1.94973292]	[-0.23423226  0.7829192   0.61179875]	[-0.19541527  0.66570013  0.53017855]
2024-08-06 15:19:15.505912	[-0.08067798  0.87674157  2.07480772]	[-0.24281157  0.78774341  0.62086563]	[-0.20787768  0.67240852  0.52325643]
2024-08-06 15:19:15.708471	[-0.11095028  0.83606213  1.62391172]	[-0.23918892  0.79080406  0.62031223]	[-0.21627322  0.65630481  0.5270798 ]
2024-08-06 15:19:15.911006	[-0.1438425   0.79379816  1.10382137]	[-0.23123175  0.77450126  0.63256402]	[-0.2215454   0.64762865  0.53093894]
2024-08-06 15:19:16.164125	[-0.17857592  0.74927685  0.54256106]	[-0.21819844  0.74813286  0.51144874]	[-0.22545422  0.65965732  0.5297914 ]
2024-08-06 15:19:16.416527	[-0.21101363  0.72138717  0.5136002 ]	[-0.19999983  0.71664247  0.5152257 ]	[-0.22579343  0.6717819   0.5276082 ]
2024-08-06 15:19:16.618829	[-0.22827621  0.72173545  0.51556017]	[-0.20360448  0.71676107  0.51569124]	[-0.2296092   0.67385714  0.52817395]
2024-08-06 15:19:16.821436	[-0.24620756  0.72768193  0.51534905]	[-0.21831557  0.72911336  0.51436915]	[-0.22921651  0.68356986  0.52595918]
2024-08-06 15:19:17.074391	[-0.25333632  0.75103897  0.5152437 ]	[-0.21418533  0.73539658  0.51221685]	[-0.22207145  0.69774005  0.52276729]
2024-08-06 15:19:17.277625	[-0.25679663  0.75742178  0.51406598]	[-0.2193087   0.75638665  0.51198857]	[-0.20950475  0.69690142  0.5211746 ]
2024-08-06 15:19:17.480956	[-0.2505063   0.76380937  0.51454859]	[-0.22438084  0.7820451   0.51230343]	[-0.19651614  0.69540756  0.51851685]
2024-08-06 15:19:17.735064	[-0.21856399  0.83728658  1.18632427]	[-0.21857147  0.80603416  0.51113157]	[-0.17675255  0.7032169   0.51304061]
2024-08-06 15:19:17.938204	[-0.17793878  0.88227293  1.32111363]	[-0.20486184  0.79972786  0.51635171]	[-0.16202573  0.70218185  0.51069533]
2024-08-06 15:19:18.191374	[-0.14404663  0.9459985   3.20547601]	[-0.20527951  0.81195356  0.5176917 ]	[-0.15416401  0.68813998  0.51106634]
2024-08-06 15:19:18.596274	[-0.14577881  0.92922387  2.68403161]	[-0.18489198  0.7677476   0.51782853]	[-0.15435182  0.68730293  0.51136375]
2024-08-06 15:19:18.798915	[-0.1479869   0.89853121  2.11393683]	[-0.17578752  0.76217304  0.51976568]	[-0.15485822  0.69039091  0.51053244]
2024-08-06 15:19:18.950898	[-0.14166573  0.91128175  2.80758173]	[-0.18079667  0.7847995   1.10883707]	[-0.1548308   0.68946069  0.51091203]
2024-08-06 15:19:19.153847	[-0.14999451  0.87376602  0.56169591]	[-0.17333128  0.78619575  1.17301063]	[-0.15464032  0.68963563  0.51106941]
2024-08-06 15:19:19.457280	[-0.16912361  0.74466205  0.59565423]	[-0.17777699  0.80104996  2.26422145]	[-0.15659672  0.69492102  0.50903335]
2024-08-06 15:19:19.609016	[-0.2032566   0.52446731  0.59411111]	[-0.19224771  0.72257802  2.95183077]	[-0.1576      0.68240306  0.5131673 ]
2024-08-06 15:19:20.367346	[-0.19725491  0.52573105  0.58877778]	[-0.25052575  0.29766847  4.41974361]	[-0.16166235  0.6832633   0.52495792]
2024-08-06 15:19:20.569166	[-0.22050965  0.36899561  2.24909357]	[-0.23352576  0.26131872  4.7544803 ]	[-0.16473712  0.7054518   0.5271971 ]
2024-08-06 15:19:20.871941	[-0.20409068  0.48023423  1.77529927]	[-0.19427494  0.25635072  5.30133187]	[-0.17446488  0.73443743  0.53123776]
2024-08-06 15:19:21.225413	[-0.20828697  0.45230495  2.50367342]	[-0.21138662  0.22632658  4.79764996]	[-0.1823385   0.74701675  0.51602768]
2024-08-06 15:19:21.478148	[-0.16129775  0.77015658  0.54044444]	[-0.2190931   0.21335673  4.64785006]	[-0.17931356  0.75809565  0.79667939]
2024-08-06 15:19:21.832448	[-0.09854607  0.86474752  0.63733333]	[-0.20801038 -0.01333924  3.21116728]	[-0.17293571  0.72115713  0.86384781]
2024-08-06 15:19:22.388447	[0.08894784 0.37297241 1.44419452]	[-0.09839806 -0.42337337  0.8303136 ]	[-0.09818896  0.71247886  0.54187588]
2024-08-06 15:19:22.792843	[ 0.34614113 -0.30161623  2.551     ]	[-0.08313367 -0.47463871  1.14509734]	[-0.08154763  0.76252812  0.54490269]
2024-08-06 15:19:22.944801	[0.35027668 0.08499457 1.69176287]	[ 0.03112706 -0.44165806  4.66640074]	[-0.04988242  0.76485916  0.55750771]
2024-08-06 15:19:23.196608	[0.38348245 0.0542052  7.11481053]	[ 0.16405517 -0.38526529  8.27323168]	[0.06819511 0.79290307 0.69201334]
2024-08-06 15:19:23.449021	[ 0.42414802  0.15254343 12.58785281]	[ 0.14393548 -0.41195682  9.75942544]	[0.03339637 0.84333259 6.48090411]
2024-08-06 15:19:23.650381	[ 0.4323952   0.05306082 23.81160108]	[ 0.2889823  -0.35406148 19.84917747]	[ 0.17084288  0.89478071 11.76168498]
2024-08-06 15:19:23.903466	[ 4.36405224e-01 -6.42126223e-03  2.33345421e+01]	[ 0.45240279 -0.28671224 23.97357789]	[ 0.33343655  0.95856569 17.78209596]
2024-08-06 15:19:24.105877	[ 0.46284018 -0.2149722  28.41382601]	[ 0.46865015 -0.28703045 23.26645891]	[ 0.33408683  0.9611609  18.23501084]
2024-08-06 15:19:24.308492	[ 0.45880412 -0.26803364 36.26263937]	[ 0.47308109 -0.29537795 22.71984156]	[ 0.3347658   0.97297035 23.50406791]
2024-08-06 15:19:24.511150	[ 0.45961421 -0.27098596 38.07961024]	[ 0.47220933 -0.30398402 26.27746615]	[ 0.33481811  0.97201222 21.52386304]
2024-08-06 15:19:24.713804	[ 0.45335794 -0.2554911  35.02901138]	[ 0.47111399 -0.30686393 23.87495094]	[ 0.33743734  0.97306645 21.28395449]
2024-08-06 15:19:24.916497	[ 0.45204421 -0.23522997 39.6152966 ]	[ 0.34448493 -0.36991069 22.89891883]	[ 0.20803048  0.91774048 16.03515747]
2024-08-06 15:19:25.068373	[ 0.44521817 -0.24419423 39.66207088]	[ 0.32449731 -0.37768555 31.26197658]	[ 0.1814348   0.9070522  15.64343956]
2024-08-06 15:19:25.270900	[ 0.44275164 -0.26047033 29.5553554 ]	[ 0.30652564 -0.38132018 40.67483258]	[ 0.14907359  0.89895202 14.91621935]
2024-08-06 15:19:25.524143	[ 0.43768126 -0.27545684 36.99082242]	[ 0.28734753 -0.38721878 51.06977961]	[ 0.14907359  0.89895202 14.91621935]
2024-08-06 15:19:25.726756	[ 0.44471749 -0.27455869 24.46541155]	[ 0.27158761 -0.39889059 43.16733103]	[ 0.14907359  0.89895202 14.91621935]
2024-08-06 15:19:25.979476	[ 0.44407405 -0.27356552 22.71998956]	[ 0.46340496 -0.3110893  53.16929528]	[ 0.34190353  0.97619331 23.89640738]
2024-08-06 15:19:26.232288	[ 0.44715364 -0.25794192 28.143718  ]	[ 0.46510301 -0.31392396 44.73299819]	[ 0.35276381  0.97068329 23.4482771 ]
2024-08-06 15:19:26.485665	[ 0.44786739 -0.24876385 25.30182053]	[ 0.46490817 -0.3149427  34.92020673]	[ 0.35420345  0.9665803  23.00308733]
2024-08-06 15:19:26.688283	[ 0.44826988 -0.25227032 19.55666008]	[ 0.3176458  -0.35639857 21.21301558]	[ 0.24683434  0.9133985  18.23857769]
2024-08-06 15:19:26.941434	[ 0.34880932 -0.01853684 14.24602645]	[ 0.26721528 -0.36654758 19.58787118]	[ 0.18379237  0.8933054  15.39662948]
2024-08-06 15:19:27.143969	[ 0.23396883  0.26637836 12.2765402 ]	[ 0.18135433 -0.39975749 13.48162731]	[ 0.08275469  0.85410964 10.27015004]
2024-08-06 15:19:27.346517	[0.13721165 0.49069959 9.34342576]	[ 0.01656855 -0.44044214 10.26678947]	[-0.02945537  0.81363993  6.15782579]
2024-08-06 15:19:27.599488	[-0.06296503  0.98375974  3.44831579]	[-0.478159   -0.58485548  1.21211111]	[-0.14896877  0.76503273  0.51576398]
2024-08-06 15:19:27.852112	[-0.06154886  0.98768916  3.21140456]	[-0.478159   -0.58485548  1.21211111]	[-0.14671028  0.77427416  0.50984602]
2024-08-06 15:19:28.104206	[-0.06787062  0.97107464  3.0034217 ]	[-0.478159   -0.58485548  1.21211111]	[-0.14676681  0.77070795  0.5181127 ]
2024-08-06 15:19:28.407086	[-0.06591582  0.9610502   2.83117544]	[-0.478159   -0.58485548  1.21211111]	[-0.1463215   0.76236116  0.51964143]
2024-08-06 15:19:28.558889	[-0.06914793  0.95434017  2.92540598]	[-0.478159   -0.58485548  1.21211111]	[-0.14719662  0.76628229  0.5282876 ]
2024-08-06 15:19:29.114857	[-0.0795453   0.92891194  3.16408276]	[-0.478159   -0.58485548  1.21211111]	[-0.15147878  0.77054785  0.52944102]
2024-08-06 15:19:29.367549	[-0.07509903  0.91091954  2.41169279]	[-0.478159   -0.58485548  1.21211111]	[-0.15300256  0.77273464  0.52730137]
2024-08-06 15:19:29.620427	[-0.06733865  0.91939198  2.56391703]	[-0.478159   -0.58485548  1.21211111]	[-0.15112874  0.78557251  0.53637914]
2024-08-06 15:19:29.873047	[-0.06591689  0.92728911  2.47318581]	[-0.478159   -0.58485548  1.21211111]	[-0.14929894  0.77870931  0.52680581]
2024-08-06 15:19:30.176513	[-0.06033074  0.92688622  2.58418564]	[-0.478159   -0.58485548  1.21211111]	[-0.1473766   0.76090752  0.53000218]
2024-08-06 15:19:30.429591	[-0.04657888  0.91161777  2.11373191]	[-0.478159   -0.58485548  1.21211111]	[-0.14282205  0.77060284  0.54857693]
2024-08-06 15:19:30.632038	[-0.04082474  0.92186834  2.29343835]	[-0.478159   -0.58485548  1.21211111]	[-0.1396141   0.75847058  0.55556962]
2024-08-06 15:19:30.834152	[-0.03842653  0.90783061  1.78779668]	[-0.478159   -0.58485548  1.21211111]	[-0.13889349  0.7470566   0.56406999]
2024-08-06 15:19:31.035416	[-0.02756785  0.89235672  1.58265483]	[-0.478159   -0.58485548  1.21211111]	[-0.14046444  0.72974666  0.58445979]
2024-08-06 15:19:31.236581	[-0.02519936  0.87278958  0.99532885]	[-0.478159   -0.58485548  1.21211111]	[-0.1382757   0.73326009  0.58457117]
2024-08-06 15:19:31.487997	[-0.02785485  0.89323896  1.39832041]	[-0.478159   -0.58485548  1.21211111]	[-0.14028748  0.73077973  0.58311408]
2024-08-06 15:19:31.739333	[-0.03053446  0.89779475  1.48662355]	[-0.478159   -0.58485548  1.21211111]	[-0.14091742  0.73013433  0.58227916]
2024-08-06 15:19:31.940725	[-0.03404778  0.91213081  1.98188513]	[-0.478159   -0.58485548  1.21211111]	[-0.14105463  0.74085646  0.58285283]
2024-08-06 15:19:32.193445	[-0.0327181   0.88376131  1.53051237]	[-0.478159   -0.58485548  1.21211111]	[-0.14116633  0.75851635  0.58356978]
2024-08-06 15:19:32.444686	[-0.03559989  0.90775838  1.99188   ]	[-0.478159   -0.58485548  1.21211111]	[-0.14142586  0.76881473  0.59009083]
2024-08-06 15:19:32.697503	[-0.03586813  0.88595498  1.5406964 ]	[-0.478159   -0.58485548  1.21211111]	[-0.14303368  0.76389332  0.58890792]
2024-08-06 15:19:32.898959	[-0.03761495  0.89882767  2.05682134]	[-0.478159   -0.58485548  1.21211111]	[-0.14215587  0.75618611  0.58410578]
2024-08-06 15:19:33.100126	[-0.04300929  0.86355608  1.53648388]	[-0.478159   -0.58485548  1.21211111]	[-0.14009082  0.75035206  0.57145128]
2024-08-06 15:19:33.351946	[-0.05091379  0.89922976  2.04885391]	[-0.478159   -0.58485548  1.21211111]	[-0.14049026  0.74941775  0.56060883]
2024-08-06 15:19:33.604260	[-0.04425667  0.82742855  1.60685558]	[-0.478159   -0.58485548  1.21211111]	[-0.14187047  0.73422088  0.53332046]
2024-08-06 15:19:33.856224	[-0.04520754  0.66125127  1.72665571]	[-0.478159   -0.58485548  1.21211111]	[-0.13912053  0.73163605  0.52918044]
2024-08-06 15:19:34.109002	[0.04054153 0.42982901 1.14888379]	[ 0.46651176 -0.37090254 60.39      ]	[-0.13869228  0.7565542   0.52590013]
2024-08-06 15:19:34.311553	[0.13673191 0.21970658 1.2227235 ]	[ 0.47002975 -0.37127306 55.68773684]	[-0.14140554  0.76122932  0.53588151]
2024-08-06 15:19:34.463413	[ 0.16112683 -0.08751543  0.59574888]	[ 0.47002975 -0.37127306 55.68773684]	[-0.13193873  0.79818046  0.79534452]
2024-08-06 15:19:34.666144	[ 0.1604024  -0.30299653  0.58539636]	[ 0.47002975 -0.37127306 55.68773684]	[-0.12514025  0.84228258  0.86107639]
2024-08-06 15:19:34.818905	[ 0.17947656 -0.35604851  0.56136457]	[ 0.47002975 -0.37127306 55.68773684]	[-0.12087652  0.8784703   0.91503444]
2024-08-06 15:19:34.971490	[ 0.0657416  -0.38932973  0.56782505]	[ 0.47393862 -0.37168475 50.463     ]	[-0.12129678  0.87413037  0.83383871]
2024-08-06 15:19:35.224567	[-0.05875996 -0.42567038  0.57472399]	[ 0.47393862 -0.37168475 50.463     ]	[-0.12160035  0.86965874  0.79199481]
2024-08-06 15:19:35.376172	[-0.05514948 -0.42160565  0.56838571]	[ 0.47393862 -0.37168475 50.463     ]	[-0.1216122   0.86747853  0.57587741]
2024-08-06 15:19:35.527974	[ 0.02406098 -0.37525161  3.96039916]	[ 0.48121188 -0.36874437 31.52      ]	[-0.04464112  0.88425573 10.99499341]
2024-08-06 15:19:35.679906	[ 0.09318699 -0.20123353  4.33961043]	[ 0.4771559  -0.3754249  31.52236842]	[-0.01901426  0.88666272 14.35643356]
2024-08-06 15:19:35.831203	[ 0.19001217 -0.00926022  4.74937191]	[ 0.47940284 -0.36877229 23.02632472]	[ 0.02356253  0.89841576 20.024508  ]
2024-08-06 15:19:35.982378	[0.29275714 0.08331428 9.98752816]	[ 0.47796256 -0.36742666 24.57858709]	[ 0.10938364  0.92893941 31.3998538 ]
2024-08-06 15:19:36.184371	[ 0.39089101  0.3207802  11.01736587]	[ 0.48015125 -0.36736237 21.78965102]	[ 0.35689926  0.97934151 65.535     ]
2024-08-06 15:19:36.285645	[0.311633   0.32342853 6.43849612]	[ 0.47980856 -0.36691586 18.64585955]	[-0.12378602  0.87186944  0.536     ]
2024-08-06 15:19:36.437534	[0.25367287 0.1159739  7.09439674]	[ 0.48274391 -0.36038374 13.36535916]	[-0.12334727  0.86945193  0.53647368]
2024-08-06 15:19:36.589409	[ 0.15238527 -0.10365207  7.83610168]	[ 0.48161552 -0.36460381 19.37005263]	[-0.12098846  0.87082518  0.52792989]
2024-08-06 15:19:36.741228	[ 0.04224452 -0.15527216  0.5665019 ]	[ 0.49162341 -0.36702542  7.17122222]	[-0.1219276   0.86704521  0.52773277]
2024-08-06 15:19:36.892595	[-0.0493171  -0.43314647  0.58583579]	[ 0.49162341 -0.36702542  7.17122222]	[-0.12275465  0.86862094  0.52879029]
2024-08-06 15:19:37.043727	[-0.05106861 -0.43641903  0.5891769 ]	[ 0.49162341 -0.36702542  7.17122222]	[-0.12301748  0.86293223  0.52702791]
2024-08-06 15:19:37.295499	[-0.05046991 -0.43334171  0.58054901]	[ 0.49162341 -0.36702542  7.17122222]	[-0.12322081  0.86753901  0.93511123]
2024-08-06 15:19:37.496765	[-0.05015887 -0.43634793  0.59208337]	[ 0.49162341 -0.36702542  7.17122222]	[-0.12556185  0.86583678  0.98804552]
2024-08-06 15:19:37.648070	[ 0.03833266 -0.29139263 10.98843394]	[ 0.48797619 -0.29355264 32.519     ]	[-0.05451283  0.88439665  3.84208919]
2024-08-06 15:19:37.850336	[ 0.12766509 -0.16605654 22.45795237]	[ 0.48435663 -0.28942798 30.83173684]	[-0.03106389  0.88682514  4.91079645]
2024-08-06 15:19:38.001704	[ 0.14831504 -0.13265695 24.87869112]	[ 0.48435663 -0.28942798 30.83173684]	[-0.02067095  0.90303243  5.67598737]
2024-08-06 15:19:38.254802	[ 0.24655639  0.08303877 28.2726966 ]	[ 0.48256872 -0.28982531 32.44786611]	[0.0230079  0.90508409 6.76849715]
2024-08-06 15:19:38.507966	[ 0.3443979   0.19267148 36.66482706]	[ 0.48163583 -0.29148128 32.71851338]	[0.16960963 0.93355053 9.10629216]
2024-08-06 15:19:38.760997	[ 0.31778083  0.12949665 27.71103919]	[ 0.47688374 -0.28865285 30.6583321 ]	[0.06830083 0.91555794 3.02573297]
2024-08-06 15:19:39.064782	[ 0.32021504  0.10743174 23.11058064]	[ 0.47532354 -0.28381567 31.77480837]	[0.06830083 0.91555794 3.02573297]
2024-08-06 15:19:39.216663	[ 0.36141196  0.16342749 25.62444608]	[ 0.47532354 -0.28381567 31.77480837]	[0.13647581 0.91615225 3.11782996]
2024-08-06 15:19:39.469664	[ 0.2771026  -0.07917438 27.23697316]	[ 0.47426355 -0.28092712 29.77185978]	[0.06697177 0.91241496 3.10907408]
